time (ps), velocity (Å/ps)
64743000000.000000,0.000000
64744000000.000000,0.000000
64745000000.000000,0.000001
64746000000.000000,0.000001
64747000000.000000,0.000000
64748000000.000000,0.000001
64749000000.000000,0.000000
64750000000.000000,-0.000001
64751000000.000000,-0.000001
64752000000.000000,-0.000001
64753000000.000000,-0.000001
64754000000.000000,-0.000001
64755000000.000000,0.000000
64756000000.000000,0.000001
64757000000.000000,0.000001
64758000000.000000,-0.000000
64759000000.000000,-0.000000
64760000000.000000,-0.000000
64761000000.000000,-0.000001
64762000000.000000,0.000000
64763000000.000000,0.000001
64764000000.000000,0.000001
64765000000.000000,0.000002
64766000000.000000,0.000003
64767000000.000000,0.000004
64768000000.000000,0.000004
64769000000.000000,0.000004
64770000000.000000,0.000003
64771000000.000000,0.000003
64772000000.000000,0.000002
64773000000.000000,0.000002
64774000000.000000,0.000002
64775000000.000000,0.000001
64776000000.000000,0.000002
64777000000.000000,0.000001
64778000000.000000,0.000001
64779000000.000000,0.000001
64780000000.000000,0.000001
64781000000.000000,0.000001
64782000000.000000,0.000001
64783000000.000000,0.000002
64784000000.000000,0.000002
64785000000.000000,0.000000
64786000000.000000,0.000001
64787000000.000000,0.000001
64788000000.000000,0.000001
64789000000.000000,0.000001
64790000000.000000,0.000001
64791000000.000000,0.000001
64792000000.000000,0.000002
64793000000.000000,0.000002
64794000000.000000,0.000002
64795000000.000000,0.000002
64796000000.000000,0.000001
64797000000.000000,0.000001
64798000000.000000,0.000001
64799000000.000000,0.000002
64800000000.000000,0.000001
64801000000.000000,0.000002
64802000000.000000,0.000001
64803000000.000000,0.000002
64804000000.000000,0.000002
64805000000.000000,0.000002
64806000000.000000,0.000003
64807000000.000000,0.000003
64808000000.000000,0.000002
64809000000.000000,0.000002
64810000000.000000,0.000002
64811000000.000000,0.000001
64812000000.000000,0.000003
64813000000.000000,0.000003
64814000000.000000,0.000002
64815000000.000000,0.000002
64816000000.000000,0.000002
64817000000.000000,0.000003
64818000000.000000,0.000004
64819000000.000000,0.000004
64820000000.000000,0.000006
64821000000.000000,0.000005
64822000000.000000,0.000005
64823000000.000000,0.000006
64824000000.000000,0.000005
64825000000.000000,0.000004
64826000000.000000,0.000005
64827000000.000000,0.000005
64828000000.000000,0.000006
64829000000.000000,0.000006
64830000000.000000,0.000007
64831000000.000000,0.000006
64832000000.000000,0.000006
64833000000.000000,0.000008
64834000000.000000,0.000008
64835000000.000000,0.000008
64836000000.000000,0.000009
64837000000.000000,0.000008
64838000000.000000,0.000009
64839000000.000000,0.000008
64840000000.000000,0.000008
64841000000.000000,0.000008
64842000000.000000,0.000008
64843000000.000000,0.000009
64844000000.000000,0.000008
64845000000.000000,0.000008
64846000000.000000,0.000009
64847000000.000000,0.000008
64848000000.000000,0.000009
64849000000.000000,0.000009
64850000000.000000,0.000008
64851000000.000000,0.000009
64852000000.000000,0.000009
64853000000.000000,0.000008
64854000000.000000,0.000008
64855000000.000000,0.000009
64856000000.000000,0.000009
64857000000.000000,0.000009
64858000000.000000,0.000009
64859000000.000000,0.000009
64860000000.000000,0.000008
64861000000.000000,0.000008
64862000000.000000,0.000007
64863000000.000000,0.000007
64864000000.000000,0.000008
64865000000.000000,0.000006
64866000000.000000,0.000006
64867000000.000000,0.000005
64868000000.000000,0.000005
64869000000.000000,0.000005
64870000000.000000,0.000005
64871000000.000000,0.000004
64872000000.000000,0.000004
64873000000.000000,0.000004
64874000000.000000,0.000004
64875000000.000000,0.000004
64876000000.000000,0.000003
64877000000.000000,0.000003
64878000000.000000,0.000003
64879000000.000000,0.000002
64880000000.000000,0.000003
64881000000.000000,0.000003
64882000000.000000,0.000004
64883000000.000000,0.000004
64884000000.000000,0.000004
64885000000.000000,0.000004
64886000000.000000,0.000004
64887000000.000000,0.000004
64888000000.000000,0.000004
64889000000.000000,0.000002
64890000000.000000,0.000002
64891000000.000000,0.000001
64892000000.000000,0.000001
64893000000.000000,0.000001
64894000000.000000,0.000000
64895000000.000000,0.000000
64896000000.000000,-0.000000
64897000000.000000,-0.000001
64898000000.000000,-0.000000
64899000000.000000,-0.000001
64900000000.000000,-0.000001
64901000000.000000,-0.000002
64902000000.000000,-0.000003
64903000000.000000,-0.000003
64904000000.000000,-0.000004
64905000000.000000,-0.000003
64906000000.000000,-0.000002
64907000000.000000,-0.000002
64908000000.000000,-0.000003
64909000000.000000,-0.000004
64910000000.000000,-0.000003
64911000000.000000,-0.000004
64912000000.000000,-0.000004
64913000000.000000,-0.000005
64914000000.000000,-0.000005
64915000000.000000,-0.000005
64916000000.000000,-0.000005
64917000000.000000,-0.000005
64918000000.000000,-0.000006
64919000000.000000,-0.000005
64920000000.000000,-0.000004
64921000000.000000,-0.000004
64922000000.000000,-0.000003
64923000000.000000,-0.000004
64924000000.000000,-0.000006
64925000000.000000,-0.000006
64926000000.000000,-0.000006
64927000000.000000,-0.000006
64928000000.000000,-0.000005
64929000000.000000,-0.000003
64930000000.000000,-0.000003
64931000000.000000,-0.000004
64932000000.000000,-0.000005
64933000000.000000,-0.000005
64934000000.000000,-0.000005
64935000000.000000,-0.000005
64936000000.000000,-0.000003
64937000000.000000,-0.000003
64938000000.000000,-0.000002
64939000000.000000,-0.000002
64940000000.000000,-0.000002
64941000000.000000,-0.000002
64942000000.000000,-0.000002
64943000000.000000,-0.000002
64944000000.000000,-0.000001
64945000000.000000,-0.000002
64946000000.000000,-0.000003
64947000000.000000,-0.000002
64948000000.000000,-0.000003
64949000000.000000,-0.000004
64950000000.000000,-0.000004
64951000000.000000,-0.000004
64952000000.000000,-0.000005
64953000000.000000,-0.000005
64954000000.000000,-0.000005
64955000000.000000,-0.000004
64956000000.000000,-0.000005
64957000000.000000,-0.000005
64958000000.000000,-0.000005
64959000000.000000,-0.000004
64960000000.000000,-0.000004
64961000000.000000,-0.000004
64962000000.000000,-0.000004
64963000000.000000,-0.000005
64964000000.000000,-0.000005
64965000000.000000,-0.000006
64966000000.000000,-0.000006
64967000000.000000,-0.000005
64968000000.000000,-0.000006
64969000000.000000,-0.000006
64970000000.000000,-0.000006
64971000000.000000,-0.000005
64972000000.000000,-0.000006
64973000000.000000,-0.000006
64974000000.000000,-0.000006
64975000000.000000,-0.000006
64976000000.000000,-0.000006
64977000000.000000,-0.000006
64978000000.000000,-0.000005
64979000000.000000,-0.000005
64980000000.000000,-0.000006
64981000000.000000,-0.000006
64982000000.000000,-0.000006
64983000000.000000,-0.000005
64984000000.000000,-0.000005
64985000000.000000,-0.000006
64986000000.000000,-0.000005
64987000000.000000,-0.000004
64988000000.000000,-0.000003
64989000000.000000,-0.000003
64990000000.000000,-0.000001
64991000000.000000,-0.000002
64992000000.000000,-0.000002
64993000000.000000,-0.000004
64994000000.000000,-0.000004
64995000000.000000,-0.000002
64996000000.000000,-0.000003
64997000000.000000,-0.000003
64998000000.000000,-0.000002
64999000000.000000,-0.000002
65000000000.000000,-0.000001
65001000000.000000,-0.000002
65002000000.000000,-0.000002
65003000000.000000,-0.000002
65004000000.000000,-0.000001
65005000000.000000,-0.000001
65006000000.000000,-0.000001
65007000000.000000,-0.000001
65008000000.000000,-0.000001
65009000000.000000,-0.000001
65010000000.000000,-0.000001
65011000000.000000,-0.000001
65012000000.000000,-0.000002
65013000000.000000,-0.000001
65014000000.000000,-0.000001
65015000000.000000,-0.000001
65016000000.000000,-0.000000
65017000000.000000,-0.000000
65018000000.000000,-0.000000
65019000000.000000,-0.000001
65020000000.000000,-0.000001
65021000000.000000,-0.000001
65022000000.000000,-0.000001
65023000000.000000,-0.000002
65024000000.000000,-0.000002
65025000000.000000,-0.000002
65026000000.000000,-0.000002
65027000000.000000,-0.000002
65028000000.000000,-0.000003
65029000000.000000,-0.000003
65030000000.000000,-0.000004
65031000000.000000,-0.000004
65032000000.000000,-0.000003
65033000000.000000,-0.000002
65034000000.000000,-0.000002
65035000000.000000,-0.000001
65036000000.000000,-0.000000
65037000000.000000,0.000000
65038000000.000000,0.000001
65039000000.000000,0.000000
65040000000.000000,-0.000001
65041000000.000000,-0.000001
65042000000.000000,-0.000001
65043000000.000000,-0.000001
65044000000.000000,-0.000001
65045000000.000000,-0.000001
65046000000.000000,-0.000000
65047000000.000000,0.000000
65048000000.000000,0.000000
65049000000.000000,0.000001
65050000000.000000,0.000000
65051000000.000000,0.000001
65052000000.000000,-0.000000
65053000000.000000,-0.000000
65054000000.000000,0.000000
65055000000.000000,-0.000001
65056000000.000000,0.000001
65057000000.000000,0.000001
65058000000.000000,0.000001
65059000000.000000,0.000001
65060000000.000000,0.000001
65061000000.000000,0.000002
65062000000.000000,0.000002
65063000000.000000,0.000002
65064000000.000000,0.000003
65065000000.000000,0.000003
65066000000.000000,0.000003
65067000000.000000,0.000003
65068000000.000000,0.000003
65069000000.000000,0.000004
65070000000.000000,0.000004
65071000000.000000,0.000004
65072000000.000000,0.000004
65073000000.000000,0.000004
65074000000.000000,0.000004
65075000000.000000,0.000004
65076000000.000000,0.000004
65077000000.000000,0.000004
65078000000.000000,0.000003
65079000000.000000,0.000003
65080000000.000000,0.000004
65081000000.000000,0.000004
65082000000.000000,0.000005
65083000000.000000,0.000005
65084000000.000000,0.000005
65085000000.000000,0.000005
65086000000.000000,0.000005
65087000000.000000,0.000005
65088000000.000000,0.000005
65089000000.000000,0.000005
65090000000.000000,0.000004
65091000000.000000,0.000003
65092000000.000000,0.000002
65093000000.000000,0.000002
65094000000.000000,0.000002
65095000000.000000,0.000001
65096000000.000000,0.000001
65097000000.000000,0.000001
65098000000.000000,0.000002
65099000000.000000,0.000001
65100000000.000000,-0.000000
65101000000.000000,-0.000001
65102000000.000000,-0.000001
65103000000.000000,-0.000001
65104000000.000000,-0.000001
65105000000.000000,-0.000001
65106000000.000000,-0.000000
65107000000.000000,-0.000000
65108000000.000000,0.000000
65109000000.000000,0.000001
65110000000.000000,0.000001
65111000000.000000,0.000001
65112000000.000000,0.000000
65113000000.000000,0.000001
65114000000.000000,0.000001
65115000000.000000,0.000001
65116000000.000000,0.000001
65117000000.000000,0.000002
65118000000.000000,0.000002
65119000000.000000,0.000001
65120000000.000000,0.000001
65121000000.000000,0.000000
65122000000.000000,-0.000000
65123000000.000000,0.000001
65124000000.000000,0.000001
65125000000.000000,0.000001
65126000000.000000,0.000001
65127000000.000000,0.000002
65128000000.000000,0.000002
65129000000.000000,0.000001
65130000000.000000,0.000001
65131000000.000000,0.000001
65132000000.000000,0.000000
65133000000.000000,0.000001
65134000000.000000,-0.000000
65135000000.000000,0.000001
65136000000.000000,0.000001
65137000000.000000,0.000000
65138000000.000000,-0.000000
65139000000.000000,-0.000000
65140000000.000000,-0.000001
65141000000.000000,-0.000001
65142000000.000000,-0.000001
65143000000.000000,-0.000002
65144000000.000000,-0.000002
65145000000.000000,-0.000002
65146000000.000000,-0.000001
65147000000.000000,-0.000002
65148000000.000000,-0.000001
65149000000.000000,-0.000001
65150000000.000000,-0.000001
65151000000.000000,-0.000001
65152000000.000000,-0.000001
65153000000.000000,-0.000001
65154000000.000000,-0.000000
65155000000.000000,0.000000
65156000000.000000,0.000000
65157000000.000000,0.000000
65158000000.000000,-0.000000
65159000000.000000,-0.000001
65160000000.000000,-0.000001
65161000000.000000,-0.000002
65162000000.000000,-0.000001
65163000000.000000,-0.000001
65164000000.000000,-0.000002
65165000000.000000,-0.000002
65166000000.000000,-0.000002
65167000000.000000,-0.000003
65168000000.000000,-0.000003
65169000000.000000,-0.000003
65170000000.000000,-0.000002
65171000000.000000,-0.000004
65172000000.000000,-0.000004
65173000000.000000,-0.000003
65174000000.000000,-0.000003
65175000000.000000,-0.000003
65176000000.000000,-0.000002
65177000000.000000,-0.000002
65178000000.000000,-0.000002
65179000000.000000,-0.000002
65180000000.000000,-0.000003
65181000000.000000,-0.000004
65182000000.000000,-0.000004
65183000000.000000,-0.000004
65184000000.000000,-0.000005
65185000000.000000,-0.000005
65186000000.000000,-0.000005
65187000000.000000,-0.000006
65188000000.000000,-0.000006
65189000000.000000,-0.000007
65190000000.000000,-0.000007
65191000000.000000,-0.000008
65192000000.000000,-0.000007
65193000000.000000,-0.000008
65194000000.000000,-0.000009
65195000000.000000,-0.000009
65196000000.000000,-0.000009
65197000000.000000,-0.000010
65198000000.000000,-0.000010
65199000000.000000,-0.000010
65200000000.000000,-0.000010
65201000000.000000,-0.000009
65202000000.000000,-0.000009
65203000000.000000,-0.000009
65204000000.000000,-0.000010
65205000000.000000,-0.000009
65206000000.000000,-0.000008
65207000000.000000,-0.000010
65208000000.000000,-0.000010
65209000000.000000,-0.000009
65210000000.000000,-0.000010
65211000000.000000,-0.000010
65212000000.000000,-0.000010
65213000000.000000,-0.000008
65214000000.000000,-0.000007
65215000000.000000,-0.000008
65216000000.000000,-0.000008
65217000000.000000,-0.000007
65218000000.000000,-0.000007
65219000000.000000,-0.000007
65220000000.000000,-0.000008
65221000000.000000,-0.000007
65222000000.000000,-0.000006
65223000000.000000,-0.000007
65224000000.000000,-0.000006
65225000000.000000,-0.000006
65226000000.000000,-0.000006
65227000000.000000,-0.000007
65228000000.000000,-0.000006
65229000000.000000,-0.000005
65230000000.000000,-0.000005
65231000000.000000,-0.000005
65232000000.000000,-0.000005
65233000000.000000,-0.000005
65234000000.000000,-0.000004
65235000000.000000,-0.000004
65236000000.000000,-0.000003
65237000000.000000,-0.000003
65238000000.000000,-0.000002
65239000000.000000,-0.000003
65240000000.000000,-0.000003
65241000000.000000,-0.000003
65242000000.000000,-0.000003
65243000000.000000,-0.000003
65244000000.000000,-0.000003
65245000000.000000,-0.000003
65246000000.000000,-0.000003
65247000000.000000,-0.000004
65248000000.000000,-0.000004
65249000000.000000,-0.000003
65250000000.000000,-0.000003
65251000000.000000,-0.000003
65252000000.000000,-0.000003
65253000000.000000,-0.000004
65254000000.000000,-0.000003
65255000000.000000,-0.000004
65256000000.000000,-0.000004
65257000000.000000,-0.000004
65258000000.000000,-0.000005
65259000000.000000,-0.000005
65260000000.000000,-0.000005
65261000000.000000,-0.000005
65262000000.000000,-0.000004
65263000000.000000,-0.000004
65264000000.000000,-0.000004
65265000000.000000,-0.000005
65266000000.000000,-0.000004
65267000000.000000,-0.000004
65268000000.000000,-0.000003
65269000000.000000,-0.000003
65270000000.000000,-0.000003
65271000000.000000,-0.000003
65272000000.000000,-0.000004
65273000000.000000,-0.000003
65274000000.000000,-0.000002
65275000000.000000,-0.000003
65276000000.000000,-0.000003
65277000000.000000,-0.000003
65278000000.000000,-0.000004
65279000000.000000,-0.000005
65280000000.000000,-0.000005
65281000000.000000,-0.000005
65282000000.000000,-0.000004
65283000000.000000,-0.000004
65284000000.000000,-0.000004
65285000000.000000,-0.000003
65286000000.000000,-0.000004
65287000000.000000,-0.000005
65288000000.000000,-0.000005
65289000000.000000,-0.000005
65290000000.000000,-0.000004
65291000000.000000,-0.000003
65292000000.000000,-0.000003
65293000000.000000,-0.000002
65294000000.000000,-0.000002
65295000000.000000,-0.000002
65296000000.000000,-0.000002
65297000000.000000,-0.000001
65298000000.000000,-0.000001
65299000000.000000,-0.000001
65300000000.000000,-0.000000
65301000000.000000,0.000001
65302000000.000000,0.000001
65303000000.000000,0.000002
65304000000.000000,0.000003
65305000000.000000,0.000003
65306000000.000000,0.000002
65307000000.000000,0.000003
65308000000.000000,0.000003
65309000000.000000,0.000003
65310000000.000000,0.000004
65311000000.000000,0.000004
65312000000.000000,0.000004
65313000000.000000,0.000005
65314000000.000000,0.000006
65315000000.000000,0.000005
65316000000.000000,0.000006
65317000000.000000,0.000006
65318000000.000000,0.000007
65319000000.000000,0.000007
65320000000.000000,0.000008
65321000000.000000,0.000008
65322000000.000000,0.000007
65323000000.000000,0.000006
65324000000.000000,0.000007
65325000000.000000,0.000008
65326000000.000000,0.000008
65327000000.000000,0.000009
65328000000.000000,0.000009
65329000000.000000,0.000009
65330000000.000000,0.000008
65331000000.000000,0.000009
65332000000.000000,0.000009
65333000000.000000,0.000009
65334000000.000000,0.000010
65335000000.000000,0.000010
65336000000.000000,0.000011
65337000000.000000,0.000011
65338000000.000000,0.000011
65339000000.000000,0.000011
65340000000.000000,0.000011
65341000000.000000,0.000011
65342000000.000000,0.000011
65343000000.000000,0.000011
65344000000.000000,0.000012
65345000000.000000,0.000011
65346000000.000000,0.000011
65347000000.000000,0.000011
65348000000.000000,0.000011
65349000000.000000,0.000011
65350000000.000000,0.000011
65351000000.000000,0.000011
65352000000.000000,0.000011
65353000000.000000,0.000012
65354000000.000000,0.000011
65355000000.000000,0.000011
65356000000.000000,0.000012
65357000000.000000,0.000011
65358000000.000000,0.000011
65359000000.000000,0.000011
65360000000.000000,0.000011
65361000000.000000,0.000010
65362000000.000000,0.000011
65363000000.000000,0.000010
65364000000.000000,0.000009
65365000000.000000,0.000010
65366000000.000000,0.000010
65367000000.000000,0.000009
65368000000.000000,0.000009
65369000000.000000,0.000009
65370000000.000000,0.000009
65371000000.000000,0.000009
65372000000.000000,0.000008
65373000000.000000,0.000008
65374000000.000000,0.000007
65375000000.000000,0.000007
65376000000.000000,0.000007
65377000000.000000,0.000007
65378000000.000000,0.000008
65379000000.000000,0.000008
65380000000.000000,0.000007
65381000000.000000,0.000007
65382000000.000000,0.000007
65383000000.000000,0.000007
65384000000.000000,0.000008
65385000000.000000,0.000008
65386000000.000000,0.000007
65387000000.000000,0.000006
65388000000.000000,0.000007
65389000000.000000,0.000007
65390000000.000000,0.000006
65391000000.000000,0.000006
65392000000.000000,0.000006
65393000000.000000,0.000006
65394000000.000000,0.000007
65395000000.000000,0.000006
65396000000.000000,0.000007
65397000000.000000,0.000008
65398000000.000000,0.000007
65399000000.000000,0.000007
65400000000.000000,0.000006
65401000000.000000,0.000006
65402000000.000000,0.000007
65403000000.000000,0.000007
65404000000.000000,0.000008
65405000000.000000,0.000006
65406000000.000000,0.000004
65407000000.000000,0.000005
65408000000.000000,0.000005
65409000000.000000,0.000004
65410000000.000000,0.000003
65411000000.000000,0.000004
65412000000.000000,0.000003
65413000000.000000,0.000003
65414000000.000000,0.000003
65415000000.000000,0.000002
65416000000.000000,0.000002
65417000000.000000,0.000001
65418000000.000000,0.000000
65419000000.000000,0.000000
65420000000.000000,0.000000
65421000000.000000,-0.000000
65422000000.000000,0.000001
65423000000.000000,0.000001
65424000000.000000,0.000001
65425000000.000000,0.000001
65426000000.000000,0.000001
65427000000.000000,0.000002
65428000000.000000,0.000002
65429000000.000000,0.000003
65430000000.000000,0.000003
65431000000.000000,0.000004
65432000000.000000,0.000003
65433000000.000000,0.000004
65434000000.000000,0.000004
65435000000.000000,0.000004
65436000000.000000,0.000003
65437000000.000000,0.000004
65438000000.000000,0.000003
65439000000.000000,0.000001
65440000000.000000,0.000000
65441000000.000000,-0.000000
65442000000.000000,0.000000
65443000000.000000,0.000000
65444000000.000000,0.000000
65445000000.000000,0.000000
65446000000.000000,-0.000000
65447000000.000000,-0.000000
65448000000.000000,-0.000001
65449000000.000000,-0.000000
65450000000.000000,-0.000000
65451000000.000000,-0.000001
65452000000.000000,-0.000001
65453000000.000000,-0.000001
65454000000.000000,-0.000001
65455000000.000000,-0.000001
65456000000.000000,-0.000002
65457000000.000000,-0.000002
65458000000.000000,-0.000003
65459000000.000000,-0.000002
65460000000.000000,-0.000002
65461000000.000000,-0.000002
65462000000.000000,-0.000002
65463000000.000000,-0.000002
65464000000.000000,-0.000002
65465000000.000000,-0.000002
65466000000.000000,-0.000002
65467000000.000000,-0.000003
65468000000.000000,-0.000003
65469000000.000000,-0.000003
65470000000.000000,-0.000003
65471000000.000000,-0.000003
65472000000.000000,-0.000003
65473000000.000000,-0.000003
65474000000.000000,-0.000003
65475000000.000000,-0.000004
65476000000.000000,-0.000004
65477000000.000000,-0.000004
65478000000.000000,-0.000003
65479000000.000000,-0.000005
65480000000.000000,-0.000005
65481000000.000000,-0.000005
65482000000.000000,-0.000005
65483000000.000000,-0.000005
65484000000.000000,-0.000004
65485000000.000000,-0.000004
65486000000.000000,-0.000003
65487000000.000000,-0.000003
65488000000.000000,-0.000004
65489000000.000000,-0.000002
65490000000.000000,-0.000003
65491000000.000000,-0.000003
65492000000.000000,-0.000004
65493000000.000000,-0.000005
65494000000.000000,-0.000004
65495000000.000000,-0.000004
65496000000.000000,-0.000005
65497000000.000000,-0.000005
65498000000.000000,-0.000005
65499000000.000000,-0.000006
65500000000.000000,-0.000006
65501000000.000000,-0.000006
65502000000.000000,-0.000005
65503000000.000000,-0.000005
65504000000.000000,-0.000005
65505000000.000000,-0.000004
65506000000.000000,-0.000004
65507000000.000000,-0.000004
65508000000.000000,-0.000004
65509000000.000000,-0.000004
65510000000.000000,-0.000004
65511000000.000000,-0.000004
65512000000.000000,-0.000004
65513000000.000000,-0.000005
65514000000.000000,-0.000005
65515000000.000000,-0.000005
65516000000.000000,-0.000005
65517000000.000000,-0.000005
65518000000.000000,-0.000006
65519000000.000000,-0.000006
65520000000.000000,-0.000005
65521000000.000000,-0.000006
65522000000.000000,-0.000007
65523000000.000000,-0.000008
65524000000.000000,-0.000008
65525000000.000000,-0.000007
65526000000.000000,-0.000007
65527000000.000000,-0.000007
65528000000.000000,-0.000006
65529000000.000000,-0.000006
65530000000.000000,-0.000006
65531000000.000000,-0.000005
65532000000.000000,-0.000005
65533000000.000000,-0.000005
65534000000.000000,-0.000007
65535000000.000000,-0.000005
65536000000.000000,-0.000006
65537000000.000000,-0.000005
65538000000.000000,-0.000004
65539000000.000000,-0.000005
65540000000.000000,-0.000006
65541000000.000000,-0.000006
65542000000.000000,-0.000005
65543000000.000000,-0.000005
65544000000.000000,-0.000005
65545000000.000000,-0.000005
65546000000.000000,-0.000005
65547000000.000000,-0.000005
65548000000.000000,-0.000006
65549000000.000000,-0.000006
65550000000.000000,-0.000006
65551000000.000000,-0.000006
65552000000.000000,-0.000006
65553000000.000000,-0.000006
65554000000.000000,-0.000006
65555000000.000000,-0.000006
65556000000.000000,-0.000006
65557000000.000000,-0.000006
65558000000.000000,-0.000006
65559000000.000000,-0.000005
65560000000.000000,-0.000005
65561000000.000000,-0.000005
65562000000.000000,-0.000006
65563000000.000000,-0.000006
65564000000.000000,-0.000005
65565000000.000000,-0.000004
65566000000.000000,-0.000004
65567000000.000000,-0.000003
65568000000.000000,-0.000002
65569000000.000000,-0.000002
65570000000.000000,-0.000001
65571000000.000000,-0.000001
65572000000.000000,-0.000001
65573000000.000000,-0.000001
65574000000.000000,0.000000
65575000000.000000,0.000000
65576000000.000000,-0.000000
65577000000.000000,0.000000
65578000000.000000,0.000000
65579000000.000000,0.000000
65580000000.000000,0.000001
65581000000.000000,0.000001
65582000000.000000,0.000001
65583000000.000000,0.000002
65584000000.000000,0.000002
65585000000.000000,0.000001
65586000000.000000,0.000001
65587000000.000000,0.000002
65588000000.000000,0.000003
65589000000.000000,0.000005
65590000000.000000,0.000005
65591000000.000000,0.000004
65592000000.000000,0.000005
65593000000.000000,0.000005
65594000000.000000,0.000003
65595000000.000000,0.000003
65596000000.000000,0.000004
65597000000.000000,0.000004
65598000000.000000,0.000004
65599000000.000000,0.000004
65600000000.000000,0.000004
65601000000.000000,0.000004
65602000000.000000,0.000004
65603000000.000000,0.000004
65604000000.000000,0.000004
65605000000.000000,0.000004
65606000000.000000,0.000004
65607000000.000000,0.000002
65608000000.000000,0.000004
65609000000.000000,0.000003
65610000000.000000,0.000003
65611000000.000000,0.000002
65612000000.000000,0.000002
65613000000.000000,0.000003
65614000000.000000,0.000002
65615000000.000000,0.000001
65616000000.000000,0.000001
65617000000.000000,0.000001
65618000000.000000,0.000001
65619000000.000000,0.000002
65620000000.000000,0.000002
65621000000.000000,0.000003
65622000000.000000,0.000003
65623000000.000000,0.000003
65624000000.000000,0.000003
65625000000.000000,0.000003
65626000000.000000,0.000002
65627000000.000000,0.000002
65628000000.000000,0.000001
65629000000.000000,0.000001
65630000000.000000,0.000002
65631000000.000000,0.000001
65632000000.000000,0.000002
65633000000.000000,0.000002
65634000000.000000,0.000002
65635000000.000000,0.000002
65636000000.000000,0.000001
65637000000.000000,0.000001
65638000000.000000,0.000000
65639000000.000000,0.000000
65640000000.000000,0.000001
65641000000.000000,0.000001
65642000000.000000,0.000000
65643000000.000000,0.000002
65644000000.000000,0.000002
65645000000.000000,0.000002
65646000000.000000,0.000002
65647000000.000000,0.000001
65648000000.000000,0.000002
65649000000.000000,0.000002
65650000000.000000,0.000001
65651000000.000000,0.000001
65652000000.000000,0.000001
65653000000.000000,0.000000
65654000000.000000,-0.000001
65655000000.000000,-0.000001
65656000000.000000,-0.000001
65657000000.000000,-0.000002
65658000000.000000,-0.000003
65659000000.000000,-0.000002
65660000000.000000,-0.000001
65661000000.000000,-0.000002
65662000000.000000,-0.000002
65663000000.000000,-0.000000
65664000000.000000,-0.000001
65665000000.000000,-0.000001
65666000000.000000,-0.000001
65667000000.000000,-0.000000
65668000000.000000,-0.000001
65669000000.000000,-0.000001
65670000000.000000,-0.000000
65671000000.000000,-0.000000
65672000000.000000,-0.000000
65673000000.000000,0.000000
65674000000.000000,0.000001
65675000000.000000,0.000000
65676000000.000000,0.000000
65677000000.000000,0.000001
65678000000.000000,0.000001
65679000000.000000,0.000000
65680000000.000000,-0.000000
65681000000.000000,0.000001
65682000000.000000,0.000000
65683000000.000000,-0.000000
65684000000.000000,0.000000
65685000000.000000,0.000000
65686000000.000000,0.000000
65687000000.000000,-0.000000
65688000000.000000,0.000001
65689000000.000000,0.000000
65690000000.000000,0.000001
65691000000.000000,0.000001
65692000000.000000,0.000001
65693000000.000000,0.000001
65694000000.000000,0.000001
65695000000.000000,0.000001
65696000000.000000,0.000000
65697000000.000000,0.000000
65698000000.000000,0.000000
65699000000.000000,0.000001
65700000000.000000,0.000001
65701000000.000000,0.000001
65702000000.000000,0.000001
65703000000.000000,0.000000
65704000000.000000,0.000001
65705000000.000000,0.000003
65706000000.000000,0.000003
65707000000.000000,0.000004
65708000000.000000,0.000004
65709000000.000000,0.000004
65710000000.000000,0.000004
65711000000.000000,0.000003
65712000000.000000,0.000004
65713000000.000000,0.000003
65714000000.000000,0.000003
65715000000.000000,0.000004
65716000000.000000,0.000004
65717000000.000000,0.000004
65718000000.000000,0.000004
65719000000.000000,0.000004
65720000000.000000,0.000004
65721000000.000000,0.000003
65722000000.000000,0.000002
65723000000.000000,0.000002
65724000000.000000,0.000003
65725000000.000000,0.000002
65726000000.000000,0.000002
65727000000.000000,0.000002
65728000000.000000,0.000002
65729000000.000000,0.000002
65730000000.000000,0.000003
65731000000.000000,0.000003
65732000000.000000,0.000003
65733000000.000000,0.000003
65734000000.000000,0.000002
65735000000.000000,0.000002
65736000000.000000,0.000003
65737000000.000000,0.000004
65738000000.000000,0.000004
65739000000.000000,0.000004
65740000000.000000,0.000003
65741000000.000000,0.000003
65742000000.000000,0.000003
65743000000.000000,0.000004
65744000000.000000,0.000003
65745000000.000000,0.000003
65746000000.000000,0.000003
65747000000.000000,0.000002
65748000000.000000,0.000002
65749000000.000000,0.000002
65750000000.000000,0.000002
65751000000.000000,0.000001
65752000000.000000,0.000001
65753000000.000000,-0.000000
65754000000.000000,0.000000
65755000000.000000,-0.000001
65756000000.000000,-0.000000
65757000000.000000,-0.000001
65758000000.000000,-0.000001
65759000000.000000,-0.000001
65760000000.000000,-0.000001
65761000000.000000,-0.000001
65762000000.000000,-0.000001
65763000000.000000,-0.000001
65764000000.000000,-0.000002
65765000000.000000,-0.000000
65766000000.000000,0.000000
65767000000.000000,0.000000
65768000000.000000,0.000001
65769000000.000000,0.000001
65770000000.000000,0.000001
65771000000.000000,0.000001
65772000000.000000,0.000001
65773000000.000000,0.000001
65774000000.000000,0.000000
65775000000.000000,-0.000001
65776000000.000000,-0.000001
65777000000.000000,-0.000000
65778000000.000000,-0.000000
65779000000.000000,0.000000
