time (ps), velocity (Å/ps)
1100000000.000000,-0.000005
1101000000.000000,-0.000005
1102000000.000000,-0.000005
1103000000.000000,-0.000006
1104000000.000000,-0.000006
1105000000.000000,-0.000005
1106000000.000000,-0.000005
1107000000.000000,-0.000006
1108000000.000000,-0.000005
1109000000.000000,-0.000006
1110000000.000000,-0.000006
1111000000.000000,-0.000006
1112000000.000000,-0.000006
1113000000.000000,-0.000005
1114000000.000000,-0.000006
1115000000.000000,-0.000005
1116000000.000000,-0.000006
1117000000.000000,-0.000006
1118000000.000000,-0.000005
1119000000.000000,-0.000006
1120000000.000000,-0.000007
1121000000.000000,-0.000006
1122000000.000000,-0.000007
1123000000.000000,-0.000006
1124000000.000000,-0.000007
1125000000.000000,-0.000006
1126000000.000000,-0.000006
1127000000.000000,-0.000005
1128000000.000000,-0.000005
1129000000.000000,-0.000005
1130000000.000000,-0.000005
1131000000.000000,-0.000004
1132000000.000000,-0.000004
1133000000.000000,-0.000004
1134000000.000000,-0.000002
1135000000.000000,-0.000002
1136000000.000000,-0.000001
1137000000.000000,-0.000001
1138000000.000000,-0.000001
1139000000.000000,-0.000001
1140000000.000000,-0.000000
1141000000.000000,0.000000
1142000000.000000,-0.000000
1143000000.000000,0.000000
1144000000.000000,-0.000000
1145000000.000000,0.000000
1146000000.000000,-0.000000
1147000000.000000,-0.000000
1148000000.000000,0.000000
1149000000.000000,0.000000
1150000000.000000,0.000001
1151000000.000000,-0.000000
1152000000.000000,0.000001
1153000000.000000,0.000001
1154000000.000000,0.000000
1155000000.000000,0.000001
1156000000.000000,0.000001
1157000000.000000,0.000002
1158000000.000000,0.000002
1159000000.000000,0.000003
1160000000.000000,0.000003
1161000000.000000,0.000003
1162000000.000000,0.000004
1163000000.000000,0.000004
1164000000.000000,0.000003
1165000000.000000,0.000003
1166000000.000000,0.000005
1167000000.000000,0.000005
1168000000.000000,0.000005
1169000000.000000,0.000004
1170000000.000000,0.000005
1171000000.000000,0.000006
1172000000.000000,0.000006
1173000000.000000,0.000006
1174000000.000000,0.000006
1175000000.000000,0.000005
1176000000.000000,0.000004
1177000000.000000,0.000004
1178000000.000000,0.000004
1179000000.000000,0.000005
1180000000.000000,0.000006
1181000000.000000,0.000007
1182000000.000000,0.000006
1183000000.000000,0.000006
1184000000.000000,0.000005
1185000000.000000,0.000005
1186000000.000000,0.000005
1187000000.000000,0.000005
1188000000.000000,0.000006
1189000000.000000,0.000004
1190000000.000000,0.000004
1191000000.000000,0.000004
1192000000.000000,0.000004
1193000000.000000,0.000005
1194000000.000000,0.000005
1195000000.000000,0.000005
1196000000.000000,0.000006
1197000000.000000,0.000006
1198000000.000000,0.000006
1199000000.000000,0.000006
1200000000.000000,0.000007
1201000000.000000,0.000006
1202000000.000000,0.000007
1203000000.000000,0.000009
1204000000.000000,0.000008
1205000000.000000,0.000008
1206000000.000000,0.000008
1207000000.000000,0.000007
1208000000.000000,0.000007
1209000000.000000,0.000007
1210000000.000000,0.000006
1211000000.000000,0.000006
1212000000.000000,0.000006
1213000000.000000,0.000006
1214000000.000000,0.000007
1215000000.000000,0.000006
1216000000.000000,0.000006
1217000000.000000,0.000006
1218000000.000000,0.000007
1219000000.000000,0.000007
1220000000.000000,0.000008
1221000000.000000,0.000007
1222000000.000000,0.000007
1223000000.000000,0.000007
1224000000.000000,0.000007
1225000000.000000,0.000006
1226000000.000000,0.000006
1227000000.000000,0.000006
1228000000.000000,0.000006
1229000000.000000,0.000006
1230000000.000000,0.000006
1231000000.000000,0.000006
1232000000.000000,0.000007
1233000000.000000,0.000008
1234000000.000000,0.000008
1235000000.000000,0.000007
1236000000.000000,0.000007
1237000000.000000,0.000008
1238000000.000000,0.000007
1239000000.000000,0.000006
1240000000.000000,0.000006
1241000000.000000,0.000006
1242000000.000000,0.000005
1243000000.000000,0.000005
1244000000.000000,0.000004
1245000000.000000,0.000005
1246000000.000000,0.000004
1247000000.000000,0.000005
1248000000.000000,0.000005
1249000000.000000,0.000004
1250000000.000000,0.000005
1251000000.000000,0.000005
1252000000.000000,0.000004
1253000000.000000,0.000004
1254000000.000000,0.000005
1255000000.000000,0.000005
1256000000.000000,0.000005
1257000000.000000,0.000004
1258000000.000000,0.000004
1259000000.000000,0.000003
1260000000.000000,0.000003
1261000000.000000,0.000002
1262000000.000000,0.000002
1263000000.000000,0.000002
1264000000.000000,0.000001
1265000000.000000,0.000002
1266000000.000000,0.000002
1267000000.000000,0.000002
1268000000.000000,0.000002
1269000000.000000,0.000001
1270000000.000000,0.000001
1271000000.000000,0.000000
1272000000.000000,-0.000001
1273000000.000000,-0.000001
1274000000.000000,-0.000002
1275000000.000000,-0.000002
1276000000.000000,-0.000003
1277000000.000000,-0.000004
1278000000.000000,-0.000005
1279000000.000000,-0.000003
1280000000.000000,-0.000003
1281000000.000000,-0.000003
1282000000.000000,-0.000003
1283000000.000000,-0.000004
1284000000.000000,-0.000003
1285000000.000000,-0.000003
1286000000.000000,-0.000004
1287000000.000000,-0.000005
1288000000.000000,-0.000005
1289000000.000000,-0.000005
1290000000.000000,-0.000006
1291000000.000000,-0.000006
1292000000.000000,-0.000007
1293000000.000000,-0.000007
1294000000.000000,-0.000007
1295000000.000000,-0.000007
1296000000.000000,-0.000006
1297000000.000000,-0.000006
1298000000.000000,-0.000005
1299000000.000000,-0.000005
1300000000.000000,-0.000004
1301000000.000000,-0.000005
1302000000.000000,-0.000005
1303000000.000000,-0.000005
1304000000.000000,-0.000005
1305000000.000000,-0.000006
1306000000.000000,-0.000006
1307000000.000000,-0.000006
1308000000.000000,-0.000005
1309000000.000000,-0.000004
1310000000.000000,-0.000005
1311000000.000000,-0.000006
1312000000.000000,-0.000005
1313000000.000000,-0.000004
1314000000.000000,-0.000005
1315000000.000000,-0.000004
1316000000.000000,-0.000003
1317000000.000000,-0.000004
1318000000.000000,-0.000005
1319000000.000000,-0.000004
1320000000.000000,-0.000004
1321000000.000000,-0.000004
1322000000.000000,-0.000004
1323000000.000000,-0.000005
1324000000.000000,-0.000006
1325000000.000000,-0.000007
1326000000.000000,-0.000006
1327000000.000000,-0.000006
1328000000.000000,-0.000005
1329000000.000000,-0.000005
1330000000.000000,-0.000005
1331000000.000000,-0.000006
1332000000.000000,-0.000005
1333000000.000000,-0.000004
1334000000.000000,-0.000004
1335000000.000000,-0.000005
1336000000.000000,-0.000004
1337000000.000000,-0.000005
1338000000.000000,-0.000004
1339000000.000000,-0.000004
1340000000.000000,-0.000004
1341000000.000000,-0.000003
1342000000.000000,-0.000002
1343000000.000000,-0.000002
1344000000.000000,-0.000002
1345000000.000000,-0.000002
1346000000.000000,-0.000002
1347000000.000000,-0.000002
1348000000.000000,-0.000002
1349000000.000000,-0.000001
1350000000.000000,-0.000001
1351000000.000000,-0.000001
1352000000.000000,-0.000001
1353000000.000000,-0.000000
1354000000.000000,0.000001
1355000000.000000,0.000001
1356000000.000000,0.000001
1357000000.000000,0.000001
1358000000.000000,0.000001
1359000000.000000,-0.000001
1360000000.000000,-0.000001
1361000000.000000,-0.000001
1362000000.000000,-0.000001
1363000000.000000,0.000000
1364000000.000000,0.000000
1365000000.000000,-0.000000
1366000000.000000,-0.000000
1367000000.000000,-0.000000
1368000000.000000,-0.000000
1369000000.000000,0.000000
1370000000.000000,0.000000
1371000000.000000,0.000001
1372000000.000000,0.000001
1373000000.000000,0.000002
1374000000.000000,0.000002
1375000000.000000,0.000003
1376000000.000000,0.000003
1377000000.000000,0.000003
1378000000.000000,0.000003
1379000000.000000,0.000004
1380000000.000000,0.000005
1381000000.000000,0.000005
1382000000.000000,0.000007
1383000000.000000,0.000006
1384000000.000000,0.000005
1385000000.000000,0.000004
1386000000.000000,0.000005
1387000000.000000,0.000005
1388000000.000000,0.000004
1389000000.000000,0.000005
1390000000.000000,0.000004
1391000000.000000,0.000003
1392000000.000000,0.000002
1393000000.000000,0.000002
1394000000.000000,0.000001
1395000000.000000,0.000001
1396000000.000000,0.000000
1397000000.000000,0.000001
1398000000.000000,0.000001
1399000000.000000,0.000001
1400000000.000000,0.000001
1401000000.000000,0.000000
1402000000.000000,0.000000
1403000000.000000,-0.000000
1404000000.000000,-0.000000
1405000000.000000,0.000001
1406000000.000000,0.000001
1407000000.000000,0.000002
1408000000.000000,0.000002
1409000000.000000,0.000002
1410000000.000000,0.000002
1411000000.000000,0.000001
1412000000.000000,0.000002
1413000000.000000,0.000001
1414000000.000000,0.000000
1415000000.000000,-0.000000
1416000000.000000,0.000000
1417000000.000000,-0.000000
1418000000.000000,-0.000001
1419000000.000000,-0.000002
1420000000.000000,-0.000002
1421000000.000000,-0.000003
1422000000.000000,-0.000001
1423000000.000000,-0.000001
1424000000.000000,-0.000001
1425000000.000000,-0.000001
1426000000.000000,-0.000000
1427000000.000000,0.000000
1428000000.000000,0.000000
1429000000.000000,0.000001
1430000000.000000,0.000001
1431000000.000000,0.000000
1432000000.000000,0.000001
1433000000.000000,-0.000000
1434000000.000000,-0.000000
1435000000.000000,-0.000001
1436000000.000000,0.000000
1437000000.000000,0.000000
1438000000.000000,0.000001
1439000000.000000,-0.000000
1440000000.000000,-0.000001
1441000000.000000,-0.000000
1442000000.000000,-0.000001
1443000000.000000,-0.000001
1444000000.000000,-0.000000
1445000000.000000,-0.000001
1446000000.000000,-0.000000
1447000000.000000,0.000000
1448000000.000000,-0.000000
1449000000.000000,-0.000001
1450000000.000000,-0.000001
1451000000.000000,-0.000001
1452000000.000000,-0.000001
1453000000.000000,-0.000000
1454000000.000000,0.000001
1455000000.000000,0.000000
1456000000.000000,-0.000000
1457000000.000000,-0.000000
1458000000.000000,0.000000
1459000000.000000,0.000000
1460000000.000000,0.000001
1461000000.000000,0.000001
1462000000.000000,0.000001
1463000000.000000,0.000001
1464000000.000000,-0.000001
1465000000.000000,-0.000001
1466000000.000000,-0.000002
1467000000.000000,-0.000001
1468000000.000000,-0.000002
1469000000.000000,-0.000002
1470000000.000000,-0.000000
1471000000.000000,-0.000000
1472000000.000000,0.000000
1473000000.000000,0.000001
1474000000.000000,0.000001
1475000000.000000,0.000001
1476000000.000000,0.000001
1477000000.000000,0.000002
1478000000.000000,0.000002
1479000000.000000,0.000002
1480000000.000000,0.000001
1481000000.000000,0.000001
1482000000.000000,0.000001
1483000000.000000,0.000001
1484000000.000000,0.000001
1485000000.000000,0.000001
1486000000.000000,0.000002
1487000000.000000,0.000002
1488000000.000000,0.000001
1489000000.000000,0.000001
1490000000.000000,0.000000
1491000000.000000,0.000001
1492000000.000000,0.000002
1493000000.000000,0.000002
1494000000.000000,0.000002
1495000000.000000,0.000002
1496000000.000000,0.000002
1497000000.000000,0.000002
1498000000.000000,0.000002
1499000000.000000,0.000002
1500000000.000000,0.000002
1501000000.000000,0.000002
1502000000.000000,0.000003
1503000000.000000,0.000002
1504000000.000000,0.000003
1505000000.000000,0.000004
1506000000.000000,0.000003
1507000000.000000,0.000003
1508000000.000000,0.000004
1509000000.000000,0.000004
1510000000.000000,0.000004
1511000000.000000,0.000005
1512000000.000000,0.000005
1513000000.000000,0.000004
1514000000.000000,0.000004
1515000000.000000,0.000005
1516000000.000000,0.000005
1517000000.000000,0.000006
1518000000.000000,0.000006
1519000000.000000,0.000005
1520000000.000000,0.000006
1521000000.000000,0.000006
1522000000.000000,0.000006
1523000000.000000,0.000006
1524000000.000000,0.000007
1525000000.000000,0.000006
1526000000.000000,0.000006
1527000000.000000,0.000006
1528000000.000000,0.000005
1529000000.000000,0.000006
1530000000.000000,0.000006
1531000000.000000,0.000006
1532000000.000000,0.000005
1533000000.000000,0.000004
1534000000.000000,0.000003
1535000000.000000,0.000003
1536000000.000000,0.000002
1537000000.000000,0.000001
1538000000.000000,0.000001
1539000000.000000,0.000001
1540000000.000000,0.000001
1541000000.000000,0.000001
1542000000.000000,0.000002
1543000000.000000,0.000002
1544000000.000000,0.000001
1545000000.000000,-0.000000
1546000000.000000,-0.000000
1547000000.000000,-0.000000
1548000000.000000,-0.000000
1549000000.000000,0.000000
1550000000.000000,0.000000
1551000000.000000,-0.000000
1552000000.000000,0.000000
1553000000.000000,-0.000000
1554000000.000000,-0.000000
1555000000.000000,-0.000001
1556000000.000000,0.000000
1557000000.000000,0.000000
1558000000.000000,0.000000
1559000000.000000,0.000001
1560000000.000000,0.000000
1561000000.000000,0.000001
1562000000.000000,0.000000
1563000000.000000,0.000001
1564000000.000000,0.000000
1565000000.000000,0.000000
1566000000.000000,0.000001
1567000000.000000,0.000001
1568000000.000000,0.000001
1569000000.000000,0.000001
1570000000.000000,0.000001
1571000000.000000,0.000002
1572000000.000000,0.000001
1573000000.000000,0.000001
1574000000.000000,0.000000
1575000000.000000,-0.000000
1576000000.000000,0.000001
1577000000.000000,0.000001
1578000000.000000,0.000001
1579000000.000000,0.000000
1580000000.000000,-0.000001
1581000000.000000,-0.000002
1582000000.000000,-0.000002
1583000000.000000,-0.000003
1584000000.000000,-0.000003
1585000000.000000,-0.000003
1586000000.000000,-0.000002
1587000000.000000,-0.000003
1588000000.000000,-0.000003
1589000000.000000,-0.000002
1590000000.000000,-0.000002
1591000000.000000,-0.000002
1592000000.000000,-0.000002
1593000000.000000,-0.000002
1594000000.000000,-0.000001
1595000000.000000,-0.000000
1596000000.000000,-0.000000
1597000000.000000,-0.000000
1598000000.000000,0.000000
1599000000.000000,-0.000001
1600000000.000000,-0.000001
1601000000.000000,-0.000001
1602000000.000000,-0.000000
1603000000.000000,-0.000000
1604000000.000000,-0.000000
1605000000.000000,-0.000000
1606000000.000000,-0.000001
1607000000.000000,-0.000001
1608000000.000000,-0.000001
1609000000.000000,-0.000001
1610000000.000000,-0.000002
1611000000.000000,-0.000003
1612000000.000000,-0.000002
1613000000.000000,-0.000003
1614000000.000000,-0.000002
1615000000.000000,-0.000003
1616000000.000000,-0.000003
1617000000.000000,-0.000003
1618000000.000000,-0.000003
1619000000.000000,-0.000004
1620000000.000000,-0.000004
1621000000.000000,-0.000004
1622000000.000000,-0.000005
1623000000.000000,-0.000004
1624000000.000000,-0.000004
1625000000.000000,-0.000004
1626000000.000000,-0.000004
1627000000.000000,-0.000003
1628000000.000000,-0.000003
1629000000.000000,-0.000004
1630000000.000000,-0.000003
1631000000.000000,-0.000004
1632000000.000000,-0.000005
1633000000.000000,-0.000005
1634000000.000000,-0.000004
1635000000.000000,-0.000005
1636000000.000000,-0.000004
1637000000.000000,-0.000005
1638000000.000000,-0.000005
1639000000.000000,-0.000005
1640000000.000000,-0.000005
1641000000.000000,-0.000005
1642000000.000000,-0.000005
1643000000.000000,-0.000003
1644000000.000000,-0.000004
1645000000.000000,-0.000004
1646000000.000000,-0.000004
1647000000.000000,-0.000003
1648000000.000000,-0.000003
1649000000.000000,-0.000004
1650000000.000000,-0.000003
1651000000.000000,-0.000003
1652000000.000000,-0.000003
1653000000.000000,-0.000002
1654000000.000000,-0.000002
1655000000.000000,-0.000002
1656000000.000000,-0.000003
1657000000.000000,-0.000003
1658000000.000000,-0.000002
1659000000.000000,-0.000001
1660000000.000000,-0.000001
1661000000.000000,-0.000001
1662000000.000000,-0.000001
1663000000.000000,-0.000002
1664000000.000000,-0.000001
1665000000.000000,-0.000001
1666000000.000000,-0.000001
1667000000.000000,-0.000002
1668000000.000000,-0.000002
1669000000.000000,-0.000003
1670000000.000000,-0.000002
1671000000.000000,-0.000003
1672000000.000000,-0.000003
